,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
194,SGPP2,"FLJ39004, SPP2",ENSG00000163082,Sphingosine-1-phosphate phosphatase 2,2,222424517-222560948,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:1.28e-4 (favourable),Expressed in all,Tissue enhanced,,parathyroid gland: 59.2,thyroid gland: 33.7,Cell line enhanced,,CAPAN-2: 13.9;EFO-21: 12.7;hTCEpi: 31.0;RPTEC TERT1: 32.2;SCLC-21H: 20.4
195,SGSM1,"KIAA1941, RUTBC2",ENSG00000167037,Small G protein signaling modulator 1,22,24806169-24927578,Predicted intracellular proteins,Evidence at protein level,HPA003986,Approved,,,,,Mixed,Tissue enhanced,,cerebral cortex: 14.8;parathyroid gland: 19.0,fallopian tube: 7.6,Cell line enhanced,,RPMI-8226: 1.5;SCLC-21H: 2.4;SH-SY5Y: 1.4
196,SKIDA1,"C10orf140, FLJ45187",ENSG00000180592,SKI/DACH domain containing 1,10,21513478-21526368,Predicted intracellular proteins,Evidence at protein level,"HPA039208, HPA040439",Uncertain,,,,,Mixed,Tissue enhanced,,parathyroid gland: 3.9,testis: 3.1,Cell line enhanced,,AF22: 25.8;BEWO: 11.6
197,SLC16A11,"FLJ90193, MCT11",ENSG00000174326,Solute carrier family 16 member 11,17,7041630-7043923,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at transcript level,,,,,,"Renal cancer:3.19e-7 (favourable), Pancreatic cancer:1.45e-5 (favourable), Liver cancer:2.56e-4 (favourable)",Tissue enhanced,Tissue enhanced,,fallopian tube: 8.9;parathyroid gland: 11.0,seminal vesicle: 3.8,Not detected,,
198,SLC2A13,HMIT,ENSG00000151229,Solute carrier family 2 member 13,12,39755021-40106089,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA006584,Approved,,Approved,Nuclear membrane,,Mixed,Tissue enhanced,,cerebral cortex: 49.3;parathyroid gland: 74.7,"cervix, uterine: 20.4",Mixed,,
199,SLC36A1,"LYAAT-1, PAT1, TRAMD3",ENSG00000123643,Solute carrier family 36 member 1,5,151437046-151492381,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA035937,Approved,,,,"Renal cancer:1.83e-6 (unfavourable), Liver cancer:6.30e-5 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 65.4,duodenum: 44.3,Mixed,,
200,SLC7A2,"ATRC2, CAT-2, HCAT2",ENSG00000003989,Solute carrier family 7 member 2,8,17497088-17570573,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA009277,,,Supported,Plasma membrane<br>Cell Junctions,"Renal cancer:2.65e-7 (unfavourable), Stomach cancer:3.08e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 380.7,liver: 92.6,Cell line enhanced,,HHSteC: 171.6
201,SLFN13,FLJ31952,ENSG00000154760,Schlafen family member 13,17,35435096-35448837,Predicted intracellular proteins,Evidence at protein level,"HPA022532, HPA023064",Uncertain,,Approved,Cytokinetic bridge,Cervical cancer:3.82e-4 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 41.2,fallopian tube: 26.9,Cell line enhanced,,HL-60: 104.7;REH: 68.4;U-266/70: 48.2
202,SMIM10,CXorf69,ENSG00000184785,Small integral membrane protein 10,X,134990938-134992473,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:3.69e-6 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 63.4;testis: 50.6,fallopian tube: 17.7,Mixed,,
203,SRGAP2C,SRGAP2P1,ENSG00000171943,SLIT-ROBO Rho GTPase activating protein 2C,1,121184810-121392822,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,parathyroid gland: 34.2,skin: 18.1,Cell line enhanced,,WM-115: 78.0
204,STAC,STAC1,ENSG00000144681,SH3 and cysteine rich domain,3,36380344-36548007,"Predicted intracellular proteins, Transporters",Evidence at protein level,HPA035143,Uncertain,,Uncertain,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enhanced,,parathyroid gland: 23.4;prostate: 21.7,lung: 15.8,Cell line enhanced,,fHDF/TERT166: 34.6;HaCaT: 28.9;SH-SY5Y: 48.5;U-87 MG: 45.7
205,STEAP3,"dudlin-2, STMP3, TSAP6",ENSG00000115107,STEAP3 metalloreductase,2,119223831-119265652,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA050510,Uncertain,,Approved,Nucleoli<br>Cytosol,Renal cancer:0.00e+0 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 194.5,liver: 53.0,Cell line enhanced,,U-87 MG: 145.7
206,SV2A,"KIAA0736, SV2",ENSG00000159164,Synaptic vesicle glycoprotein 2A,1,149903318-149917882,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"CAB002226, HPA007863",Enhanced,,Approved,Cytosol,Renal cancer:3.22e-4 (unfavourable),Tissue enriched,Tissue enhanced,,cerebral cortex: 166.9;parathyroid gland: 72.0,epididymis: 28.2,Cell line enhanced,,NTERA-2: 65.6;SCLC-21H: 63.2
207,SYNE4,"C19orf46, DFNB76, FLJ36445, Nesp4, Nesprin-4",ENSG00000181392,Spectrin repeat containing nuclear envelope family member 4,19,36003307-36008793,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA060253,Uncertain,,,,Renal cancer:8.64e-9 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 18.7,prostate: 11.8,Cell line enhanced,,CACO-2: 27.6;Hep G2: 20.0;MCF7: 26.0;SK-BR-3: 30.3;T-47d: 29.1
208,SYT17,,ENSG00000103528,Synaptotagmin 17,16,19167971-19268334,Predicted intracellular proteins,Evidence at protein level,HPA042059,,,Approved,Nucleus<br>Cytosol,,Mixed,Tissue enhanced,,cerebral cortex: 39.8;parathyroid gland: 32.6,prostate: 14.9,Cell line enhanced,,BEWO: 13.7;CAPAN-2: 24.6;MCF7: 16.6
209,TANC2,"DKFZP564D166, FLJ10215, FLJ11824, KIAA1148, KIAA1636, rols, ROLSA",ENSG00000170921,"Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",17,63009556-63427699,Predicted intracellular proteins,Evidence at protein level,HPA023274,Uncertain,,Approved,Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 78.0,testis: 34.9,Mixed,,
210,TDRKH,TDRD2,ENSG00000182134,Tudor and KH domain containing,1,151770107-151791416,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA016419, HPA019625",Approved,,Approved,Centrosome<br>Cytosol,Endometrial cancer:1.66e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 76.8;testis: 40.1,cerebral cortex: 13.0,Mixed,,
211,TENM4,"KIAA1302, ODZ4, Ten-M4",ENSG00000149256,Teneurin transmembrane protein 4,11,78652831-79440948,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA019521, HPA065961",Approved,,,,,Mixed,Tissue enhanced,,ovary: 20.8;parathyroid gland: 54.0,thyroid gland: 9.7,Cell line enhanced,,PC-3: 9.9;SH-SY5Y: 18.6
212,THNSL2,"FLJ10916, SOFAT, TSH2",ENSG00000144115,Threonine synthase like 2,2,88170295-88186636,Predicted intracellular proteins,Evidence at protein level,HPA035395,Approved,,,,,Expressed in all,Tissue enhanced,,parathyroid gland: 74.4,thyroid gland: 38.2,Cell line enhanced,,HHSteC: 19.8;T-47d: 21.4
213,TIGD6,DKFZp761E2110,ENSG00000164296,Tigger transposable element derived 6,5,149993118-150001167,Predicted intracellular proteins,Evidence at protein level,HPA044599,Uncertain,,Approved,Nucleoplasm<br>Vesicles<br>Actin filaments,"Colorectal cancer:5.35e-4 (favourable), Pancreatic cancer:5.88e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 21.4,testis: 6.7,Mixed,,
214,TMEM116,FLJ90167,ENSG00000198270,Transmembrane protein 116,12,111931282-112013185,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA040720,Approved,,Approved,Nucleoplasm<br>Microtubules,Renal cancer:1.08e-4 (favourable),Expressed in all,Tissue enhanced,,parathyroid gland: 57.3,testis: 48.2,Mixed,,
215,TMEM178B,DKFZp547G036,ENSG00000261115,Transmembrane protein 178B,7,141074232-141480380,Predicted membrane proteins,Evidence at protein level,HPA048771,Uncertain,,Uncertain,Nucleoli<br>Vesicles,Renal cancer:4.10e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 19.3;parathyroid gland: 28.9;thyroid gland: 14.4,heart muscle: 7.2,Cell line enhanced,,HAP1: 6.3;RPTEC TERT1: 6.3;SCLC-21H: 7.7;WM-115: 8.9
216,TMEM221,,ENSG00000188051,Transmembrane protein 221,19,17435509-17448567,Predicted membrane proteins,Evidence at protein level,HPA041580,Approved,,,,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 6.8,fallopian tube: 4.2,Cell line enhanced,,AN3-CA: 4.4;PC-3: 6.7;REH: 3.7
217,TMEM61,,ENSG00000143001,Transmembrane protein 61,1,54980792-54992293,Predicted membrane proteins,Evidence at transcript level,HPA030614,Uncertain,,,,"Renal cancer:1.78e-7 (favourable), Colorectal cancer:1.07e-4 (favourable)",Mixed,Tissue enhanced,,parathyroid gland: 11.2;salivary gland: 10.1,seminal vesicle: 8.2,Cell line enriched,7.0,RPMI-8226: 16.2
218,TSPEAR,"C21orf29, DFNB98, MGC11251, TSP-EAR",ENSG00000175894,Thrombospondin type laminin G domain and EAR repeats,21,44497892-44711580,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB034203, CAB034204, HPA052995",Approved,,,,,Mixed,Tissue enhanced,,parathyroid gland: 2.7;testis: 2.6,spleen: 1.9,Cell line enhanced,,Karpas-707: 8.0;RPMI-8226: 4.6;SH-SY5Y: 4.0;U-266/70: 4.9;U-266/84: 5.1
219,USP35,KIAA1372,ENSG00000118369,Ubiquitin specific peptidase 35,11,78188812-78214711,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA055213, HPA058592",Uncertain,,Approved,Nucleus<br>Nucleoli fibrillar center,,Expressed in all,Tissue enhanced,,parathyroid gland: 34.3,adrenal gland: 14.8,Expressed in all,,
220,VDR,"NR1I1, PPP1R163",ENSG00000111424,"Vitamin D (1,25- dihydroxyvitamin D3) receptor",12,47841537-47943048,"Disease related genes, FDA approved drug targets, Nuclear receptors, Predicted intracellular proteins, Transcription factors, Transporters",Evidence at protein level,"CAB004617, HPA047740",,,Enhanced,Nucleoplasm,Renal cancer:4.89e-6 (favourable),Expressed in all,Tissue enhanced,,parathyroid gland: 175.9,small intestine: 57.9,Cell line enhanced,,HDLM-2: 73.7;U-937: 60.2
221,VLDLR,"CARMQ1, CHRMQ1, VLDLRCH",ENSG00000147852,Very low density lipoprotein receptor,9,2621834-2660053,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB032462, HPA051312",Uncertain,,Approved,Vesicles<br>Cytokinetic bridge<br>Microtubule organizing center,Endometrial cancer:5.95e-4 (favourable),Expressed in all,Tissue enhanced,,ovary: 110.0;parathyroid gland: 124.0,fallopian tube: 43.7,Cell line enhanced,,BEWO: 60.5
222,VMO1,,ENSG00000182853,Vitelline membrane outer layer 1 homolog,17,4785285-4786433,Predicted secreted proteins,Evidence at protein level,HPA023038,Uncertain,,,,Renal cancer:1.34e-6 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 34.4,spleen: 14.6,Cell line enhanced,,A549: 2.7;MCF7: 3.0
223,WDR17,,ENSG00000150627,WD repeat domain 17,4,176065834-176182818,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA042766, HPA054501",Approved,,Approved,Nuclear speckles,,Mixed,Tissue enhanced,,cerebral cortex: 25.2;parathyroid gland: 19.3,thyroid gland: 11.0,Cell line enhanced,,AF22: 7.7;SCLC-21H: 10.5
224,WDR31,FLJ35921,ENSG00000148225,WD repeat domain 31,9,113313222-113340298,Predicted intracellular proteins,Evidence at transcript level,"HPA019340, HPA019347",Approved,,Approved,Nuclear bodies<br>Cytosol,"Renal cancer:1.90e-9 (favourable), Endometrial cancer:1.85e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 16.3,testis: 9.2,Mixed,,
225,WDR86,,ENSG00000187260,WD repeat domain 86,7,151375909-151410727,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 20.9;spleen: 14.3,endometrium: 7.5,Group enriched,5.0,HSkMC: 9.9;NTERA-2: 2.6;SCLC-21H: 6.9;SH-SY5Y: 4.4
226,WNT8B,,ENSG00000075290,Wnt family member 8B,10,100463041-100483744,Predicted secreted proteins,Evidence at transcript level,HPA036570,Uncertain,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.1;parathyroid gland: 1.5;testis: 1.2,kidney: 0.6,Cell line enhanced,,AF22: 2.3;SCLC-21H: 1.3
227,WNT9B,"WNT14B, WNT15",ENSG00000158955,Wnt family member 9B,17,46833201-46886730,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA058361, HPA059572",Approved,,,,,Not detected,Tissue enhanced,,parathyroid gland: 3.1;seminal vesicle: 9.4,skin: 1.4,Not detected,,
228,ZBED6CL,C7orf29,ENSG00000188707,ZBED6 C-terminal like,7,150329789-150332721,Predicted intracellular proteins,Evidence at transcript level,"HPA019724, HPA055805",Approved,,Approved,Nuclear membrane<br>Vesicles,"Renal cancer:1.38e-5 (unfavourable), Pancreatic cancer:2.44e-5 (favourable), Glioma:5.65e-5 (unfavourable), Breast cancer:9.48e-5 (favourable)",Expressed in all,Tissue enhanced,,adrenal gland: 31.7;parathyroid gland: 30.4,lymph node: 9.8,Cell line enhanced,,HDLM-2: 80.9;K-562: 33.8
229,ZBTB22,"BING1, fru, fruitless, ZBTB22A, ZNF297, ZNF297A",ENSG00000236104,Zinc finger and BTB domain containing 22,6,33314406-33317942,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA043848,,,Approved,Nucleoplasm,,Expressed in all,Tissue enhanced,,parathyroid gland: 28.9,epididymis: 11.8,Mixed,,
230,ZFHX3,"ATBF1, ZNF927",ENSG00000140836,Zinc finger homeobox 3,16,72782885-73059698,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA059353,Uncertain,,,,"Renal cancer:1.37e-5 (favourable), Breast cancer:1.55e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 28.3,thyroid gland: 12.4,Mixed,,
231,ZMYND15,DKFZp434N127,ENSG00000141497,Zinc finger MYND-type containing 15,17,4740015-4746119,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA023286,,,Uncertain,Nuclear speckles<br>Cytosol,,Expressed in all,Tissue enhanced,,parathyroid gland: 15.7;testis: 29.5,lung: 7.5,Cell line enhanced,,A-431: 1.9;CAPAN-2: 1.8
232,ZNF229,,ENSG00000278318,Zinc finger protein 229,19,44417519-44448578,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA001494,Uncertain,,Approved,Vesicles<br>Plasma membrane,Renal cancer:8.43e-5 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 6.7,"fallopian tube,thyroid gland: 3.1",Mixed,,
233,ZNF676,,ENSG00000196109,Zinc finger protein 676,19,22179091-22196951,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,parathyroid gland: 4.4;testis: 4.0,thyroid gland: 3.0,Cell line enriched,9.0,NTERA-2: 7.0
234,ZNF69,Cos5,ENSG00000198429,Zinc finger protein 69,19,11887784-11914329,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA047845,Uncertain,,Uncertain,Nucleus,Endometrial cancer:1.55e-4 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 24.9,kidney: 10.3,Cell line enhanced,,AF22: 13.8
235,ZNF90,HTF9,ENSG00000213988,Zinc finger protein 90,19,20077994-20127076,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA003227,Uncertain,,Approved,Nucleus<br>Golgi apparatus,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 7.6,thyroid gland: 2.7,Cell line enhanced,,AN3-CA: 9.0;NTERA-2: 16.5
